Accession_number	Start	End	Prediction_method
NC_008061.1	540000	547500	alien_hunter
NC_008061.1	657500	662500	alien_hunter
NC_008061.1	760000	765000	alien_hunter
NC_008061.1	1057500	1062500	alien_hunter
NC_008061.1	1120000	1125000	alien_hunter
NC_008061.1	1452500	1460000	alien_hunter
NC_008061.1	1870000	1880000	alien_hunter
NC_008061.1	1882500	1895000	alien_hunter
NC_008061.1	2105000	2137500	alien_hunter
NC_008061.1	2150000	2185000	alien_hunter
NC_008061.1	2187500	2192500	alien_hunter
NC_008061.1	2195000	2212500	alien_hunter
NC_008061.1	2220000	2225000	alien_hunter
NC_008061.1	2362500	2367500	alien_hunter
NC_008061.1	2375000	2390000	alien_hunter
NC_008061.1	2445000	2452500	alien_hunter
NC_008061.1	2482500	2490000	alien_hunter
NC_008061.1	2552500	2562500	alien_hunter
NC_008061.1	2570000	2577500	alien_hunter
NC_008061.1	2585000	2597500	alien_hunter
NC_008061.1	2722500	2727500	alien_hunter
NC_008061.1	2780000	2788459	alien_hunter
NC_004431.1	125000	132500	alien_hunter
NC_004431.1	160000	167500	alien_hunter
NC_004431.1	255000	262500	alien_hunter
NC_004431.1	270000	275000	alien_hunter
NC_004431.1	280000	305000	alien_hunter
NC_004431.1	310000	350000	alien_hunter
NC_004431.1	370000	380000	alien_hunter
NC_004431.1	400000	407500	alien_hunter
NC_004431.1	410000	415000	alien_hunter
NC_004431.1	465000	470000	alien_hunter
NC_004431.1	785000	790000	alien_hunter
NC_004431.1	907500	915000	alien_hunter
NC_004431.1	917500	930000	alien_hunter
NC_004431.1	1122500	1137500	alien_hunter
NC_004431.1	1157500	1200000	alien_hunter
NC_004431.1	1202500	1240000	alien_hunter
NC_004431.1	1245000	1250000	alien_hunter
NC_004431.1	1340000	1345000	alien_hunter
NC_004431.1	1350000	1370000	alien_hunter
NC_004431.1	1407500	1412500	alien_hunter
NC_004431.1	1417500	1425000	alien_hunter
NC_004431.1	1427500	1432500	alien_hunter
NC_004431.1	1435000	1445000	alien_hunter
NC_004431.1	1447500	1462500	alien_hunter
NC_004431.1	1650000	1655000	alien_hunter
NC_004431.1	1717500	1730000	alien_hunter
NC_004431.1	1762500	1780000	alien_hunter
NC_004431.1	1797500	1802500	alien_hunter
NC_004431.1	1955000	1960000	alien_hunter
NC_004431.1	1997500	2002500	alien_hunter
NC_004431.1	2160000	2165000	alien_hunter
NC_004431.1	2185000	2220000	alien_hunter
NC_004431.1	2232500	2247500	alien_hunter
NC_004431.1	2267500	2297500	alien_hunter
NC_004431.1	2302500	2317500	alien_hunter
NC_004431.1	2320000	2330000	alien_hunter
NC_004431.1	2337500	2345000	alien_hunter
NC_004431.1	2347500	2352500	alien_hunter
NC_004431.1	2357500	2362500	alien_hunter
NC_004431.1	2390000	2402500	alien_hunter
NC_004431.1	2452500	2460000	alien_hunter
NC_004431.1	2750000	2762500	alien_hunter
NC_004431.1	2767500	2777500	alien_hunter
NC_004431.1	2987500	2992500	alien_hunter
NC_004431.1	3020000	3025000	alien_hunter
NC_004431.1	3027500	3055000	alien_hunter
NC_004431.1	3060000	3067500	alien_hunter
NC_004431.1	3225000	3235000	alien_hunter
NC_004431.1	3237500	3247500	alien_hunter
NC_004431.1	3250000	3255000	alien_hunter
NC_004431.1	3412500	3447500	alien_hunter
NC_004431.1	3455000	3462500	alien_hunter
NC_004431.1	3467500	3472500	alien_hunter
NC_004431.1	3475000	3480000	alien_hunter
NC_004431.1	3482500	3512500	alien_hunter
NC_004431.1	3517500	3530000	alien_hunter
NC_004431.1	3702500	3707500	alien_hunter
NC_004431.1	3832500	3837500	alien_hunter
NC_004431.1	3875000	3885000	alien_hunter
NC_004431.1	3990000	4000000	alien_hunter
NC_004431.1	4017500	4025000	alien_hunter
NC_004431.1	4092500	4097500	alien_hunter
NC_004431.1	4205000	4212500	alien_hunter
NC_004431.1	4227500	4237500	alien_hunter
NC_004431.1	4275000	4280000	alien_hunter
NC_004431.1	4287500	4300000	alien_hunter
NC_004431.1	4330000	4340000	alien_hunter
NC_004431.1	4445000	4450000	alien_hunter
NC_004431.1	4652500	4657500	alien_hunter
NC_004431.1	4707500	4717500	alien_hunter
NC_004431.1	4875000	4882500	alien_hunter
NC_004431.1	4915000	4920000	alien_hunter
NC_004431.1	4922500	4952500	alien_hunter
NC_004431.1	4960000	4970000	alien_hunter
NC_004431.1	5117500	5140000	alien_hunter
NC_000907.1	5000	10000	alien_hunter
NC_000907.1	50000	57500	alien_hunter
NC_000907.1	122500	130000	alien_hunter
NC_000907.1	190000	197500	alien_hunter
NC_000907.1	242500	250000	alien_hunter
NC_000907.1	285000	292500	alien_hunter
NC_000907.1	435000	442500	alien_hunter
NC_000907.1	492500	497500	alien_hunter
NC_000907.1	500000	505000	alien_hunter
NC_000907.1	525000	530000	alien_hunter
NC_000907.1	532500	542500	alien_hunter
NC_000907.1	560000	567500	alien_hunter
NC_000907.1	595000	602500	alien_hunter
NC_000907.1	607500	615000	alien_hunter
NC_000907.1	625000	630000	alien_hunter
NC_000907.1	657500	665000	alien_hunter
NC_000907.1	730000	735000	alien_hunter
NC_000907.1	767500	780000	alien_hunter
NC_000907.1	792500	797500	alien_hunter
NC_000907.1	832500	852500	alien_hunter
NC_000907.1	917500	927500	alien_hunter
NC_000907.1	1057500	1065000	alien_hunter
NC_000907.1	1075000	1082500	alien_hunter
NC_000907.1	1090000	1097500	alien_hunter
NC_000907.1	1132500	1137500	alien_hunter
NC_000907.1	1185000	1190000	alien_hunter
NC_000907.1	1300000	1305000	alien_hunter
NC_000907.1	1357500	1367500	alien_hunter
NC_000907.1	1435000	1440000	alien_hunter
NC_000907.1	1442500	1447500	alien_hunter
NC_000907.1	1465000	1470000	alien_hunter
NC_000907.1	1550000	1555000	alien_hunter
NC_000907.1	1557500	1562500	alien_hunter
NC_000907.1	1570000	1595000	alien_hunter
NC_000907.1	1632500	1637500	alien_hunter
NC_000907.1	1645000	1650000	alien_hunter
NC_000907.1	1710000	1717500	alien_hunter
NC_000907.1	1802500	1810000	alien_hunter
NC_000907.1	1815000	1825000	alien_hunter
NC_009504.1	57500	70000	alien_hunter
NC_009504.1	130000	135000	alien_hunter
NC_009504.1	150000	160000	alien_hunter
NC_009504.1	275000	282500	alien_hunter
NC_009504.1	297500	302500	alien_hunter
NC_009504.1	320000	325000	alien_hunter
NC_009504.1	505000	517500	alien_hunter
NC_009504.1	520000	547500	alien_hunter
NC_009504.1	602500	612500	alien_hunter
NC_009504.1	782500	787500	alien_hunter
NC_009504.1	790000	795000	alien_hunter
NC_009504.1	817500	837500	alien_hunter
NC_009504.1	1040000	1045000	alien_hunter
NC_009504.1	1055000	1072500	alien_hunter
NC_009504.1	1092500	1105000	alien_hunter
NC_006086.1	7500	12500	alien_hunter
NC_006086.1	15000	35000	alien_hunter
NC_006086.1	40000	50000	alien_hunter
NC_006086.1	55000	75000	alien_hunter
NC_006086.1	77500	95000	alien_hunter
NC_006086.1	102500	130000	alien_hunter
NC_006086.1	132500	142500	alien_hunter
NC_006086.1	157500	165000	alien_hunter
NC_006086.1	182500	187500	alien_hunter
NC_006086.1	197500	207500	alien_hunter
NC_006086.1	235000	240000	alien_hunter
NC_006086.1	257500	262500	alien_hunter
NC_006086.1	265000	275000	alien_hunter
NC_006086.1	295000	305000	alien_hunter
NC_006086.1	377500	392500	alien_hunter
NC_006086.1	420000	425000	alien_hunter
NC_006086.1	455000	460000	alien_hunter
NC_006086.1	467500	482500	alien_hunter
NC_006086.1	532500	537500	alien_hunter
NC_006086.1	630000	635000	alien_hunter
NC_006086.1	737500	747500	alien_hunter
NC_006086.1	752500	757500	alien_hunter
NC_006086.1	780000	785000	alien_hunter
NC_006086.1	797500	807500	alien_hunter
NC_006086.1	985000	1007500	alien_hunter
NC_006086.1	1012500	1020000	alien_hunter
NC_006086.1	1090000	1095000	alien_hunter
NC_006086.1	1120000	1180000	alien_hunter
NC_006086.1	1202500	1210000	alien_hunter
NC_006086.1	1287500	1295000	alien_hunter
NC_006086.1	1305000	1312500	alien_hunter
NC_006086.1	1317500	1327500	alien_hunter
NC_006086.1	1335000	1365000	alien_hunter
NC_006086.1	1420000	1425000	alien_hunter
NC_006086.1	1472500	1477500	alien_hunter
NC_006086.1	1547500	1560000	alien_hunter
NC_006086.1	1580000	1585000	alien_hunter
NC_006086.1	1622500	1632500	alien_hunter
NC_006086.1	1635000	1647500	alien_hunter
NC_006086.1	1665000	1670000	alien_hunter
NC_006086.1	1675000	1682500	alien_hunter
NC_006086.1	1687500	1695000	alien_hunter
NC_006086.1	1697500	1712500	alien_hunter
NC_006086.1	1747500	1755000	alien_hunter
NC_006086.1	1775000	1797500	alien_hunter
NC_006086.1	1825000	1832500	alien_hunter
NC_006086.1	1847500	1857500	alien_hunter
NC_006086.1	1875000	1880000	alien_hunter
NC_003909.8	12500	17500	alien_hunter
NC_003909.8	25000	37500	alien_hunter
NC_003909.8	80000	85000	alien_hunter
NC_003909.8	102500	115000	alien_hunter
NC_003909.8	122500	137500	alien_hunter
NC_003909.8	145000	155000	alien_hunter
NC_003909.8	160000	177500	alien_hunter
NC_003909.8	180000	190000	alien_hunter
NC_003909.8	192500	200000	alien_hunter
NC_003909.8	275000	282500	alien_hunter
NC_003909.8	292500	297500	alien_hunter
NC_003909.8	302500	307500	alien_hunter
NC_003909.8	312500	320000	alien_hunter
NC_003909.8	322500	337500	alien_hunter
NC_003909.8	385000	390000	alien_hunter
NC_003909.8	392500	397500	alien_hunter
NC_003909.8	400000	437500	alien_hunter
NC_003909.8	607500	612500	alien_hunter
NC_003909.8	820000	827500	alien_hunter
NC_003909.8	882500	890000	alien_hunter
NC_003909.8	980000	985000	alien_hunter
NC_003909.8	1055000	1062500	alien_hunter
NC_003909.8	1115000	1120000	alien_hunter
NC_003909.8	1242500	1247500	alien_hunter
NC_003909.8	1252500	1260000	alien_hunter
NC_003909.8	1380000	1385000	alien_hunter
NC_003909.8	1547500	1555000	alien_hunter
NC_003909.8	2247500	2255000	alien_hunter
NC_003909.8	3120000	3125000	alien_hunter
NC_003909.8	3307500	3317500	alien_hunter
NC_003909.8	3427500	3432500	alien_hunter
NC_003909.8	3435000	3450000	alien_hunter
NC_003909.8	3490000	3495000	alien_hunter
NC_003909.8	3597500	3602500	alien_hunter
NC_003909.8	3677500	3687500	alien_hunter
NC_003909.8	3760000	3765000	alien_hunter
NC_003909.8	4152500	4157500	alien_hunter
NC_003909.8	4257500	4262500	alien_hunter
NC_003909.8	4307500	4315000	alien_hunter
NC_003909.8	4340000	4347500	alien_hunter
NC_003909.8	4355000	4360000	alien_hunter
NC_003909.8	4460000	4467500	alien_hunter
NC_003909.8	4492500	4502500	alien_hunter
NC_003909.8	4507500	4512500	alien_hunter
NC_003909.8	4545000	4552500	alien_hunter
NC_003909.8	4620000	4627500	alien_hunter
NC_003909.8	4645000	4657500	alien_hunter
NC_003909.8	4722500	4730000	alien_hunter
NC_003909.8	4742500	4747500	alien_hunter
NC_003909.8	4827500	4832500	alien_hunter
NC_003909.8	4837500	4842500	alien_hunter
NC_003909.8	4845000	4850000	alien_hunter
NC_003909.8	4927500	4932500	alien_hunter
NC_003909.8	4972500	4982500	alien_hunter
NC_003909.8	5000000	5012500	alien_hunter
NC_003909.8	5015000	5022500	alien_hunter
NC_003909.8	5047500	5055000	alien_hunter
NC_003909.8	5067500	5077500	alien_hunter
NC_003909.8	5185000	5195000	alien_hunter
NC_004070.1	7500	12500	alien_hunter
NC_004070.1	15000	32500	alien_hunter
NC_004070.1	35000	55000	alien_hunter
NC_004070.1	62500	90000	alien_hunter
NC_004070.1	92500	102500	alien_hunter
NC_004070.1	140000	145000	alien_hunter
NC_004070.1	157500	165000	alien_hunter
NC_004070.1	225000	235000	alien_hunter
NC_004070.1	252500	265000	alien_hunter
NC_004070.1	340000	352500	alien_hunter
NC_004070.1	420000	435000	alien_hunter
NC_004070.1	445000	450000	alien_hunter
NC_004070.1	525000	530000	alien_hunter
NC_004070.1	582500	587500	alien_hunter
NC_004070.1	655000	660000	alien_hunter
NC_004070.1	745000	752500	alien_hunter
NC_004070.1	755000	760000	alien_hunter
NC_004070.1	777500	797500	alien_hunter
NC_004070.1	885000	890000	alien_hunter
NC_004070.1	975000	995000	alien_hunter
NC_004070.1	1000000	1007500	alien_hunter
NC_004070.1	1010000	1015000	alien_hunter
NC_004070.1	1137500	1147500	alien_hunter
NC_004070.1	1230000	1255000	alien_hunter
NC_004070.1	1260000	1267500	alien_hunter
NC_004070.1	1285000	1305000	alien_hunter
NC_004070.1	1315000	1350000	alien_hunter
NC_004070.1	1352500	1362500	alien_hunter
NC_004070.1	1412500	1430000	alien_hunter
NC_004070.1	1437500	1445000	alien_hunter
NC_004070.1	1455000	1462500	alien_hunter
NC_004070.1	1510000	1515000	alien_hunter
NC_004070.1	1575000	1580000	alien_hunter
NC_004070.1	1595000	1600000	alien_hunter
NC_004070.1	1640000	1650000	alien_hunter
NC_004070.1	1652500	1667500	alien_hunter
NC_004070.1	1685000	1690000	alien_hunter
NC_004070.1	1695000	1702500	alien_hunter
NC_004070.1	1705000	1712500	alien_hunter
NC_004070.1	1715000	1730000	alien_hunter
NC_004070.1	1742500	1747500	alien_hunter
NC_004070.1	1765000	1772500	alien_hunter
NC_004070.1	1792500	1810000	alien_hunter
NC_004070.1	1817500	1822500	alien_hunter
NC_004070.1	1850000	1860000	alien_hunter
NC_004070.1	1877500	1882500	alien_hunter
NC_004070.1	1892500	1897500	alien_hunter
NC_009438.1	35000	45000	alien_hunter
NC_009438.1	85000	90000	alien_hunter
NC_009438.1	177500	200000	alien_hunter
NC_009438.1	215000	252500	alien_hunter
NC_009438.1	255000	260000	alien_hunter
NC_009438.1	267500	295000	alien_hunter
NC_009438.1	307500	330000	alien_hunter
NC_009438.1	357500	367500	alien_hunter
NC_009438.1	370000	380000	alien_hunter
NC_009438.1	465000	480000	alien_hunter
NC_009438.1	535000	545000	alien_hunter
NC_009438.1	642500	650000	alien_hunter
NC_009438.1	665000	670000	alien_hunter
NC_009438.1	675000	682500	alien_hunter
NC_009438.1	702500	707500	alien_hunter
NC_009438.1	737500	750000	alien_hunter
NC_009438.1	790000	797500	alien_hunter
NC_009438.1	822500	827500	alien_hunter
NC_009438.1	900000	907500	alien_hunter
NC_009438.1	960000	967500	alien_hunter
NC_009438.1	1140000	1150000	alien_hunter
NC_009438.1	1172500	1177500	alien_hunter
NC_009438.1	1190000	1202500	alien_hunter
NC_009438.1	1492500	1507500	alien_hunter
NC_009438.1	1512500	1517500	alien_hunter
NC_009438.1	1527500	1532500	alien_hunter
NC_009438.1	1542500	1547500	alien_hunter
NC_009438.1	1585000	1592500	alien_hunter
NC_009438.1	1662500	1670000	alien_hunter
NC_009438.1	1680000	1687500	alien_hunter
NC_009438.1	1730000	1740000	alien_hunter
NC_009438.1	1785000	1795000	alien_hunter
NC_009438.1	1847500	1852500	alien_hunter
NC_009438.1	1907500	1912500	alien_hunter
NC_009438.1	1952500	1962500	alien_hunter
NC_009438.1	2062500	2070000	alien_hunter
NC_009438.1	2075000	2082500	alien_hunter
NC_009438.1	2155000	2160000	alien_hunter
NC_009438.1	2222500	2227500	alien_hunter
NC_009438.1	2245000	2280000	alien_hunter
NC_009438.1	2297500	2302500	alien_hunter
NC_009438.1	2482500	2495000	alien_hunter
NC_009438.1	2507500	2512500	alien_hunter
NC_009438.1	2595000	2600000	alien_hunter
NC_009438.1	2607500	2620000	alien_hunter
NC_009438.1	2682500	2692500	alien_hunter
NC_009438.1	2707500	2720000	alien_hunter
NC_009438.1	2740000	2745000	alien_hunter
NC_009438.1	2785000	2790000	alien_hunter
NC_009438.1	2837500	2842500	alien_hunter
NC_009438.1	2845000	2852500	alien_hunter
NC_009438.1	2855000	2860000	alien_hunter
NC_009438.1	2897500	2905000	alien_hunter
NC_009438.1	2937500	2942500	alien_hunter
NC_009438.1	2945000	2957500	alien_hunter
NC_009438.1	3002500	3007500	alien_hunter
NC_009438.1	3027500	3042500	alien_hunter
NC_009438.1	3047500	3055000	alien_hunter
NC_009438.1	3105000	3110000	alien_hunter
NC_009438.1	3130000	3135000	alien_hunter
NC_009438.1	3167500	3180000	alien_hunter
NC_009438.1	3195000	3200000	alien_hunter
NC_009438.1	3222500	3230000	alien_hunter
NC_009438.1	3290000	3297500	alien_hunter
NC_009438.1	3345000	3357500	alien_hunter
NC_009438.1	3367500	3377500	alien_hunter
NC_009438.1	3382500	3392500	alien_hunter
NC_009438.1	3407500	3412500	alien_hunter
NC_009438.1	3422500	3427500	alien_hunter
NC_009438.1	3432500	3450000	alien_hunter
NC_009438.1	3667500	3672500	alien_hunter
NC_009438.1	3730000	3742500	alien_hunter
NC_009438.1	3877500	3882500	alien_hunter
NC_009438.1	3887500	3897500	alien_hunter
NC_009438.1	3950000	3955000	alien_hunter
NC_009438.1	3957500	3962500	alien_hunter
NC_009438.1	3980000	3987500	alien_hunter
NC_009438.1	3990000	3995000	alien_hunter
NC_009438.1	4072500	4087500	alien_hunter
NC_009438.1	4107500	4112500	alien_hunter
NC_009438.1	4125000	4132500	alien_hunter
NC_009438.1	4167500	4182500	alien_hunter
NC_009438.1	4190000	4195000	alien_hunter
NC_009438.1	4205000	4215000	alien_hunter
NC_009438.1	4247500	4252500	alien_hunter
NC_009438.1	4330000	4345000	alien_hunter
NC_009438.1	4347500	4380000	alien_hunter
NC_009438.1	4402500	4407500	alien_hunter
NC_009438.1	4417500	4427500	alien_hunter
NC_009438.1	4450000	4462500	alien_hunter
NC_009438.1	4482500	4490000	alien_hunter
NC_009438.1	4517500	4522500	alien_hunter
NC_009438.1	4545000	4555000	alien_hunter
NC_009438.1	4557500	4597500	alien_hunter
NC_009438.1	4602500	4610000	alien_hunter
NC_009438.1	4612500	4640000	alien_hunter
NC_004606.1	7500	12500	alien_hunter
NC_004606.1	15000	27500	alien_hunter
NC_004606.1	30000	50000	alien_hunter
NC_004606.1	57500	82500	alien_hunter
NC_004606.1	87500	95000	alien_hunter
NC_004606.1	135000	140000	alien_hunter
NC_004606.1	150000	160000	alien_hunter
NC_004606.1	220000	227500	alien_hunter
NC_004606.1	247500	257500	alien_hunter
NC_004606.1	382500	387500	alien_hunter
NC_004606.1	435000	440000	alien_hunter
NC_004606.1	450000	460000	alien_hunter
NC_004606.1	467500	485000	alien_hunter
NC_004606.1	535000	545000	alien_hunter
NC_004606.1	552500	582500	alien_hunter
NC_004606.1	592500	597500	alien_hunter
NC_004606.1	602500	610000	alien_hunter
NC_004606.1	630000	637500	alien_hunter
NC_004606.1	642500	647500	alien_hunter
NC_004606.1	650000	667500	alien_hunter
NC_004606.1	750000	757500	alien_hunter
NC_004606.1	902500	927500	alien_hunter
NC_004606.1	1105000	1120000	alien_hunter
NC_004606.1	1167500	1172500	alien_hunter
NC_004606.1	1307500	1312500	alien_hunter
NC_004606.1	1462500	1477500	alien_hunter
NC_004606.1	1545000	1557500	alien_hunter
NC_004606.1	1632500	1642500	alien_hunter
NC_004606.1	1647500	1660000	alien_hunter
NC_004606.1	1677500	1682500	alien_hunter
NC_004606.1	1687500	1695000	alien_hunter
NC_004606.1	1700000	1707500	alien_hunter
NC_004606.1	1710000	1725000	alien_hunter
NC_004606.1	1760000	1765000	alien_hunter
NC_004606.1	1787500	1802500	alien_hunter
NC_004606.1	1810000	1815000	alien_hunter
NC_004606.1	1847500	1852500	alien_hunter
NC_004606.1	1870000	1875000	alien_hunter
NC_007530.2	5000	17500	alien_hunter
NC_007530.2	25000	37500	alien_hunter
NC_007530.2	80000	90000	alien_hunter
NC_007530.2	102500	140000	alien_hunter
NC_007530.2	142500	155000	alien_hunter
NC_007530.2	160000	170000	alien_hunter
NC_007530.2	242500	255000	alien_hunter
NC_007530.2	257500	305000	alien_hunter
NC_007530.2	325000	330000	alien_hunter
NC_007530.2	460000	465000	alien_hunter
NC_007530.2	470000	475000	alien_hunter
NC_007530.2	530000	542500	alien_hunter
NC_007530.2	737500	750000	alien_hunter
NC_007530.2	857500	862500	alien_hunter
NC_007530.2	895000	905000	alien_hunter
NC_007530.2	922500	927500	alien_hunter
NC_007530.2	942500	950000	alien_hunter
NC_007530.2	970000	977500	alien_hunter
NC_007530.2	997500	1005000	alien_hunter
NC_007530.2	1015000	1020000	alien_hunter
NC_007530.2	1027500	1032500	alien_hunter
NC_007530.2	1047500	1055000	alien_hunter
NC_007530.2	1112500	1120000	alien_hunter
NC_007530.2	1127500	1132500	alien_hunter
NC_007530.2	1147500	1152500	alien_hunter
NC_007530.2	1155000	1160000	alien_hunter
NC_007530.2	1180000	1187500	alien_hunter
NC_007530.2	1217500	1235000	alien_hunter
NC_007530.2	1342500	1347500	alien_hunter
NC_007530.2	1522500	1537500	alien_hunter
NC_007530.2	1595000	1605000	alien_hunter
NC_007530.2	1607500	1615000	alien_hunter
NC_007530.2	1725000	1737500	alien_hunter
NC_007530.2	1902500	1910000	alien_hunter
NC_007530.2	1982500	1987500	alien_hunter
NC_007530.2	2057500	2062500	alien_hunter
NC_007530.2	2155000	2160000	alien_hunter
NC_007530.2	2165000	2172500	alien_hunter
NC_007530.2	2277500	2285000	alien_hunter
NC_007530.2	2335000	2340000	alien_hunter
NC_007530.2	2350000	2357500	alien_hunter
NC_007530.2	2360000	2365000	alien_hunter
NC_007530.2	2475000	2482500	alien_hunter
NC_007530.2	2525000	2530000	alien_hunter
NC_007530.2	2722500	2727500	alien_hunter
NC_007530.2	2747500	2752500	alien_hunter
NC_007530.2	2785000	2792500	alien_hunter
NC_007530.2	2870000	2875000	alien_hunter
NC_007530.2	2877500	2882500	alien_hunter
NC_007530.2	2885000	2895000	alien_hunter
NC_007530.2	2912500	2925000	alien_hunter
NC_007530.2	2957500	2962500	alien_hunter
NC_007530.2	2967500	2972500	alien_hunter
NC_007530.2	3012500	3025000	alien_hunter
NC_007530.2	3030000	3035000	alien_hunter
NC_007530.2	3045000	3055000	alien_hunter
NC_007530.2	3205000	3210000	alien_hunter
