Accession_number	Start	End	Prediction_method
NC_009708	1500599	1506980	PredictBias
NC_009708	1517681	1543366	PredictBias
NC_009708	1589172	1602322	PredictBias
NC_009708	1616440	1625438	PredictBias
NC_009708	1741426	1779037	PredictBias
NC_009708	1915271	1946061	PredictBias
NC_009708	1955954	1963138	PredictBias
NC_009708	1975503	1983452	PredictBias
NC_009708	1988028	1996942	PredictBias
NC_009708	2054040	2065668	PredictBias
NC_009708	2101668	2113176	PredictBias
NC_009708	2168751	2177105	PredictBias
NC_009708	2241964	2276781	PredictBias
NC_009708	2346186	2368270	PredictBias
NC_009708	2396362	2418504	PredictBias
NC_009708	2482946	2561996	PredictBias
NC_009708	2594960	2607038	PredictBias
NC_009708	2614074	2627942	PredictBias
NC_009708	2638149	2642097	PredictBias
NC_009708	2668474	2685678	PredictBias
NC_009708	2925204	2933934	PredictBias
NC_009708	2977939	2982961	PredictBias
NC_009708	3079429	3087249	PredictBias
NC_009708	3112149	3126393	PredictBias
NC_009708	3156368	3167655	PredictBias
NC_009708	3170263	3181890	PredictBias
NC_009708	3181929	3218229	PredictBias
NC_009708	3232906	3240851	PredictBias
NC_009708	3262080	3265417	PredictBias
NC_009708	3302168	3316491	PredictBias
NC_009708	3327275	3362582	PredictBias
NC_009708	3392424	3400035	PredictBias
NC_009708	3410765	3459370	PredictBias
NC_009708	3478347	3488511	PredictBias
NC_009708	3527122	3540386	PredictBias
NC_009708	3566568	3610416	PredictBias
NC_009708	3738868	3758687	PredictBias
NC_009708	3772752	3815165	PredictBias
NC_009708	3857218	3885280	PredictBias
NC_009708	3902569	3911908	PredictBias
NC_009708	3954150	3967856	PredictBias
NC_009708	3970231	4004728	PredictBias
NC_009708	4020142	4029835	PredictBias
NC_009708	4039975	4062341	PredictBias
NC_009708	4141778	4193381	PredictBias
NC_009708	4201125	4242787	PredictBias
NC_009708	4253597	4271099	PredictBias
NC_009708	4284056	4316646	PredictBias
NC_009708	4356405	4360923	PredictBias
NC_009708	4493027	4523263	PredictBias
NC_009708	4531100	4552370	PredictBias
NC_009708	4594042	4613820	PredictBias
NC_009708	4622631	4645940	PredictBias
NC_009632	16238	99183	PredictBias
NC_009632	111159	142564	PredictBias
NC_009632	181231	225088	PredictBias
NC_009632	247120	260504	PredictBias
NC_009632	330731	338411	PredictBias
NC_009632	361229	406723	PredictBias
NC_009632	448726	459384	PredictBias
NC_009632	475116	507742	PredictBias
NC_009632	612947	628768	PredictBias
NC_009632	701437	712705	PredictBias
NC_009632	738591	767474	PredictBias
NC_009632	873318	900527	PredictBias
NC_009632	918358	960718	PredictBias
NC_009632	1023640	1032681	PredictBias
NC_009632	1073229	1118557	PredictBias
NC_009632	1127454	1135879	PredictBias
NC_009632	1226336	1233194	PredictBias
NC_009632	1251812	1262590	PredictBias
NC_009632	1265014	1272226	PredictBias
NC_009632	1339201	1346732	PredictBias
NC_009632	1363876	1370420	PredictBias
NC_009632	1433452	1445441	PredictBias
NC_009632	1462721	1473453	PredictBias
NC_009632	1546711	1554037	PredictBias
NC_009632	1560117	1594456	PredictBias
NC_009632	1700354	1709458	PredictBias
NC_009632	1743495	1750436	PredictBias
NC_009632	1801983	1814560	PredictBias
NC_009632	1907304	1938516	PredictBias
NC_009632	1953820	1959453	PredictBias
NC_009632	1984066	2003736	PredictBias
NC_009632	2115010	2155292	PredictBias
NC_009632	2157866	2169369	PredictBias
NC_009632	2309693	2338595	PredictBias
NC_009632	2347641	2355778	PredictBias
NC_009632	2377930	2406356	PredictBias
NC_009632	2504722	2518717	PredictBias
NC_009632	2572780	2585011	PredictBias
NC_009632	2749429	2754367	PredictBias
NC_009632	2810112	2821314	PredictBias
NC_009632	2828220	2862150	PredictBias
NC_009900	2997	23920	PredictBias
NC_009900	238743	279587	PredictBias
NC_009900	346627	372698	PredictBias
NC_009900	398473	403439	PredictBias
NC_009900	702642	772169	PredictBias
NC_009900	844704	858081	PredictBias
NC_009900	1088798	1103542	PredictBias
NC_009900	1196715	1230280	PredictBias
NC_009900	1246553	1281264	PredictBias
NC_008258	57282	72031	PredictBias
NC_008258	109821	123614	PredictBias
NC_008258	149182	164897	PredictBias
NC_008258	223904	296982	PredictBias
NC_008258	310111	350160	PredictBias
NC_008258	373858	382790	PredictBias
NC_008258	404572	434474	PredictBias
NC_008258	451249	468199	PredictBias
NC_008258	550680	586828	PredictBias
NC_008258	617386	644975	PredictBias
NC_008258	656603	666690	PredictBias
NC_008258	731043	788062	PredictBias
NC_008258	806052	810866	PredictBias
NC_008258	840214	864150	PredictBias
NC_008258	865089	871229	PredictBias
NC_008258	882254	887715	PredictBias
NC_008258	989650	998652	PredictBias
NC_008258	1008480	1015279	PredictBias
NC_008258	1058172	1066998	PredictBias
NC_008258	1075324	1123686	PredictBias
NC_008258	1132636	1150161	PredictBias
NC_008258	1250867	1270406	PredictBias
NC_008258	1284365	1289854	PredictBias
NC_008258	1313726	1323914	PredictBias
NC_008258	1367692	1389637	PredictBias
NC_008258	1399714	1435084	PredictBias
NC_008258	1475037	1490050	PredictBias
NC_008258	1512403	1525990	PredictBias
NC_008258	1567690	1593543	PredictBias
NC_008258	1748968	1765592	PredictBias
NC_008258	1789459	1816821	PredictBias
NC_008258	1839276	1848120	PredictBias
NC_008258	1870993	1887465	PredictBias
NC_008258	1911346	1951045	PredictBias
NC_008258	2005291	2087215	PredictBias
NC_008258	2098440	2117628	PredictBias
NC_008258	2157147	2198739	PredictBias
NC_008258	2210149	2232210	PredictBias
NC_008258	2306198	2315276	PredictBias
NC_008258	2370209	2400831	PredictBias
NC_008258	2477440	2484770	PredictBias
NC_008258	2524767	2540183	PredictBias
NC_008258	2627027	2640598	PredictBias
NC_008258	2678492	2688710	PredictBias
NC_008258	2750618	2801336	PredictBias
NC_008258	2841236	2848895	PredictBias
NC_008258	2881925	2888344	PredictBias
NC_008258	2889586	2914549	PredictBias
NC_008258	3073246	3077091	PredictBias
NC_008258	3226560	3234830	PredictBias
NC_008258	3247205	3254710	PredictBias
NC_008258	3255336	3271854	PredictBias
NC_008258	3331273	3339655	PredictBias
NC_008258	3399916	3404675	PredictBias
NC_008258	3406879	3416491	PredictBias
NC_008258	3515605	3572103	PredictBias
NC_008258	3603198	3609606	PredictBias
NC_008258	3701604	3727562	PredictBias
NC_008258	3764795	3773974	PredictBias
NC_008258	3844506	3853069	PredictBias
NC_008258	3863932	3886342	PredictBias
NC_008258	3930005	3946284	PredictBias
NC_008258	4025740	4035319	PredictBias
NC_008258	4106771	4118519	PredictBias
NC_008258	4190446	4217247	PredictBias
NC_008258	4246840	4255914	PredictBias
NC_008258	4296538	4301946	PredictBias
NC_008258	4313289	4324220	PredictBias
NC_008258	4343806	4350014	PredictBias
NC_008258	4375225	4380262	PredictBias
NC_008258	4464008	4479287	PredictBias
NC_008258	4495055	4507345	PredictBias
NC_008258	4566430	4572938	PredictBias
NC_006511	8728	38664	PredictBias
NC_006511	53821	74770	PredictBias
NC_006511	118748	127215	PredictBias
NC_006511	174090	191692	PredictBias
NC_006511	206256	244354	PredictBias
NC_006511	322754	338411	PredictBias
NC_006511	437925	451689	PredictBias
NC_006511	468508	486940	PredictBias
NC_006511	493553	544151	PredictBias
NC_006511	552287	566635	PredictBias
NC_006511	566635	576644	PredictBias
NC_006511	608421	633618	PredictBias
NC_006511	665035	679825	PredictBias
NC_006511	743645	826275	PredictBias
NC_006511	839941	884690	PredictBias
NC_006511	911652	939102	PredictBias
NC_006511	969175	985214	PredictBias
NC_006511	1016354	1026792	PredictBias
NC_006511	1066059	1088723	PredictBias
NC_006511	1170864	1179581	PredictBias
NC_006511	1211704	1222230	PredictBias
NC_006511	1252659	1265025	PredictBias
NC_006511	1275919	1301990	PredictBias
NC_006511	1381405	1409240	PredictBias
NC_006511	1505420	1548285	PredictBias
NC_006511	1575329	1590309	PredictBias
NC_006511	1601771	1618622	PredictBias
NC_006511	1630475	1673399	PredictBias
NC_006511	1724172	1739792	PredictBias
NC_006511	1765323	1790727	PredictBias
NC_006511	1802912	1821875	PredictBias
NC_006511	1891201	1915163	PredictBias
NC_006511	1938012	1956419	PredictBias
NC_006511	1966566	1975463	PredictBias
NC_006511	2013921	2021255	PredictBias
NC_006511	2029859	2048230	PredictBias
NC_006511	2084775	2120256	PredictBias
NC_006511	2208780	2237030	PredictBias
NC_006511	2330636	2344212	PredictBias
NC_006511	2362569	2389701	PredictBias
NC_006511	2404650	2410716	PredictBias
NC_006511	2420198	2428150	PredictBias
NC_006511	2444230	2456963	PredictBias
NC_006511	2464403	2525343	PredictBias
NC_006511	2540566	2602316	PredictBias
NC_006511	2630830	2761427	PredictBias
NC_006511	2774107	2782612	PredictBias
NC_006511	2795273	2883227	PredictBias
NC_006511	2890310	2918119	PredictBias
NC_006511	3000153	3012363	PredictBias
NC_006511	3080814	3099282	PredictBias
NC_006511	3245856	3274091	PredictBias
NC_006511	3320103	3333075	PredictBias
NC_006511	3362785	3372366	PredictBias
NC_006511	3403297	3408059	PredictBias
NC_006511	3410259	3424803	PredictBias
NC_006511	3463971	3473578	PredictBias
NC_006511	3511581	3518822	PredictBias
NC_006511	3519055	3553225	PredictBias
NC_006511	3580005	3590857	PredictBias
NC_006511	3605953	3625841	PredictBias
NC_006511	3646590	3657555	PredictBias
NC_006511	3680671	3688346	PredictBias
NC_006511	3691863	3704575	PredictBias
NC_006511	3724845	3749371	PredictBias
NC_006511	3765517	3772083	PredictBias
NC_006511	3797536	3805328	PredictBias
NC_006511	3808249	3818613	PredictBias
NC_006511	3846072	3855186	PredictBias
NC_006511	3916687	3937340	PredictBias
NC_006511	3988545	3997272	PredictBias
NC_006511	4058287	4066168	PredictBias
NC_006511	4159015	4177058	PredictBias
NC_006511	4227073	4271747	PredictBias
NC_006511	4280952	4286320	PredictBias
NC_006511	4306858	4317084	PredictBias
NC_006511	4345232	4363332	PredictBias
NC_006511	4457205	4499305	PredictBias
NC_006511	4545220	4551322	PredictBias
NC_010334	49225	98110	PredictBias
NC_010334	116192	127587	PredictBias
NC_010334	144088	149643	PredictBias
NC_010334	201090	215309	PredictBias
NC_010334	273204	284886	PredictBias
NC_010334	286906	292883	PredictBias
NC_010334	301349	318190	PredictBias
NC_010334	338185	363478	PredictBias
NC_010334	394704	407615	PredictBias
NC_010334	426327	448733	PredictBias
NC_010334	535348	556710	PredictBias
NC_010334	585409	597434	PredictBias
NC_010334	604534	635122	PredictBias
NC_010334	720753	740855	PredictBias
NC_010334	763472	774328	PredictBias
NC_010334	811033	846643	PredictBias
NC_010334	935190	959208	PredictBias
NC_010334	976947	987234	PredictBias
NC_010334	1020533	1048610	PredictBias
NC_010334	1068113	1086041	PredictBias
NC_010334	1099894	1111137	PredictBias
NC_010334	1143906	1153660	PredictBias
NC_010334	1158492	1164549	PredictBias
NC_010334	1188768	1206244	PredictBias
NC_010334	1225939	1236545	PredictBias
NC_010334	1384562	1391249	PredictBias
NC_010334	1446559	1458358	PredictBias
NC_010334	1548367	1554716	PredictBias
NC_010334	1565117	1620810	PredictBias
NC_010334	1673013	1683057	PredictBias
NC_010334	1703538	1714655	PredictBias
NC_010334	1722147	1764465	PredictBias
NC_010334	1783501	1813377	PredictBias
NC_010334	1824560	1841006	PredictBias
NC_010334	1871168	1875875	PredictBias
NC_010334	1951741	1959645	PredictBias
NC_010334	1977342	1985082	PredictBias
NC_010334	2036919	2048713	PredictBias
NC_010334	2072585	2080986	PredictBias
NC_010334	2084447	2120348	PredictBias
NC_010334	2132532	2159436	PredictBias
NC_010334	2287759	2293848	PredictBias
NC_010334	2346822	2406064	PredictBias
NC_010334	2463191	2470729	PredictBias
NC_010334	2481729	2503102	PredictBias
NC_010334	2553600	2582037	PredictBias
NC_010334	2583882	2592866	PredictBias
NC_010334	2612071	2661043	PredictBias
NC_010334	2751737	2775010	PredictBias
NC_010334	2817420	2827038	PredictBias
NC_010334	2910135	2924374	PredictBias
NC_010334	3000057	3020522	PredictBias
NC_010334	3119105	3129328	PredictBias
NC_010334	3225163	3244692	PredictBias
NC_010334	3255554	3286220	PredictBias
NC_010334	3300331	3341821	PredictBias
NC_010334	3344117	3359570	PredictBias
NC_010334	3372544	3388028	PredictBias
NC_010334	3393111	3400655	PredictBias
NC_010334	3444235	3456185	PredictBias
NC_010334	3459675	3477834	PredictBias
NC_010334	3491792	3502336	PredictBias
NC_010334	3503097	3515593	PredictBias
NC_010334	3520707	3547818	PredictBias
NC_010334	3549845	3567667	PredictBias
NC_010334	3586685	3594122	PredictBias
NC_010334	3726575	3732404	PredictBias
NC_010334	3841373	3856397	PredictBias
NC_010334	3899319	3904151	PredictBias
NC_010334	3957211	3967942	PredictBias
NC_010334	4088948	4101059	PredictBias
NC_010334	4112600	4133460	PredictBias
NC_010334	4147258	4153454	PredictBias
NC_010334	4204408	4236737	PredictBias
NC_010334	4324650	4364097	PredictBias
NC_010334	4410457	4427307	PredictBias
NC_010334	4520005	4524958	PredictBias
NC_010334	4563472	4604144	PredictBias
NC_010334	4638633	4647016	PredictBias
NC_010334	4658848	4676354	PredictBias
NC_010334	4724564	4741522	PredictBias
NC_010334	4750725	4796354	PredictBias
NC_010334	4796588	4808550	PredictBias
NC_010334	4869785	4892990	PredictBias
NC_010334	4928102	4950130	PredictBias
NC_010334	4963978	4973120	PredictBias
NC_010334	5068536	5076681	PredictBias
NC_010334	5084727	5093652	PredictBias
NC_010334	5099444	5110846	PredictBias
NC_010334	5135600	5172699	PredictBias
NC_010334	5198867	5210613	PredictBias
NC_010334	5215529	5225823	PredictBias
NC_008253	59469	77063	PredictBias
NC_008253	120481	132692	PredictBias
NC_008253	152084	178791	PredictBias
NC_008253	294409	432541	PredictBias
NC_008253	477615	486675	PredictBias
NC_008253	519298	535470	PredictBias
NC_008253	537876	561646	PredictBias
NC_008253	622098	639251	PredictBias
NC_008253	645305	681968	PredictBias
NC_008253	789569	792980	PredictBias
NC_008253	812448	826416	PredictBias
NC_008253	838377	848112	PredictBias
NC_008253	874325	889478	PredictBias
NC_008253	894877	903970	PredictBias
NC_008253	916913	922189	PredictBias
NC_008253	1061700	1096174	PredictBias
NC_008253	1117040	1135246	PredictBias
NC_008253	1186019	1249189	PredictBias
NC_008253	1295752	1301316	PredictBias
NC_008253	1330378	1350818	PredictBias
NC_008253	1367849	1383948	PredictBias
NC_008253	1410347	1430184	PredictBias
NC_008253	1561961	1579726	PredictBias
NC_008253	1726289	1796152	PredictBias
NC_008253	1876039	1886767	PredictBias
NC_008253	1904774	2116747	PredictBias
NC_008253	2127728	2162360	PredictBias
NC_008253	2185535	2213452	PredictBias
NC_008253	2224212	2231406	PredictBias
NC_008253	2264796	2271253	PredictBias
NC_008253	2325223	2330552	PredictBias
NC_008253	2348670	2360299	PredictBias
NC_008253	2407718	2412772	PredictBias
NC_008253	2420765	2431452	PredictBias
NC_008253	2499735	2516689	PredictBias
NC_008253	2557770	2563491	PredictBias
NC_008253	2571817	2585407	PredictBias
NC_008253	2663570	2669181	PredictBias
NC_008253	2755714	2772434	PredictBias
NC_008253	2785593	2792017	PredictBias
NC_008253	2873061	2897028	PredictBias
NC_008253	2939378	2975697	PredictBias
NC_008253	2993095	2999089	PredictBias
NC_008253	3124737	3213842	PredictBias
NC_008253	3356169	3365105	PredictBias
NC_008253	3403851	3426464	PredictBias
NC_008253	3463428	3478375	PredictBias
NC_008253	3482343	3490724	PredictBias
NC_008253	3500193	3528027	PredictBias
NC_008253	3565228	3585150	PredictBias
NC_008253	3587354	3597007	PredictBias
NC_008253	3659624	3677944	PredictBias
NC_008253	3696391	3723398	PredictBias
NC_008253	3730528	3746999	PredictBias
NC_008253	3860759	3888822	PredictBias
NC_008253	3899012	3909612	PredictBias
NC_008253	3926579	4025637	PredictBias
NC_008253	4028105	4043518	PredictBias
NC_008253	4081273	4104192	PredictBias
NC_008253	4131876	4140667	PredictBias
NC_008253	4176975	4186667	PredictBias
NC_008253	4230945	4271934	PredictBias
NC_008253	4318827	4343735	PredictBias
NC_008253	4411198	4435970	PredictBias
NC_008253	4546075	4555828	PredictBias
NC_008253	4556975	4566052	PredictBias
NC_008253	4579784	4586882	PredictBias
NC_008253	4651235	4656394	PredictBias
NC_008253	4709501	4718192	PredictBias
NC_008253	4731325	4802373	PredictBias
NC_008253	4814243	4852969	PredictBias
NC_008253	4860234	4889159	PredictBias
NC_008253	4931065	4937574	PredictBias
NC_007434	33329	46693	PredictBias
NC_007434	59305	90970	PredictBias
NC_007434	110190	119737	PredictBias
NC_007434	231175	246025	PredictBias
NC_007434	251458	255639	PredictBias
NC_007434	374786	386860	PredictBias
NC_007434	395997	402552	PredictBias
NC_007434	422000	441343	PredictBias
NC_007434	462187	484729	PredictBias
NC_007434	513887	534851	PredictBias
NC_007434	617128	630200	PredictBias
NC_007434	654686	664090	PredictBias
NC_007434	677477	686750	PredictBias
NC_007434	707072	749836	PredictBias
NC_007434	772391	829832	PredictBias
NC_007434	1057204	1066372	PredictBias
NC_007434	1086196	1092691	PredictBias
NC_007434	1229873	1241253	PredictBias
NC_007434	1280895	1289469	PredictBias
NC_007434	1466792	1479721	PredictBias
NC_007434	1508142	1523087	PredictBias
NC_007434	1562098	1589120	PredictBias
NC_007434	1595095	1609722	PredictBias
NC_007434	1619971	1626538	PredictBias
NC_007434	1665019	1679304	PredictBias
NC_007434	1701192	1824312	PredictBias
NC_007434	1890046	1897718	PredictBias
NC_007434	1956704	1964421	PredictBias
NC_007434	2050552	2056742	PredictBias
NC_007434	2091163	2102875	PredictBias
NC_007434	2104512	2120833	PredictBias
NC_007434	2120870	2133151	PredictBias
NC_007434	2206080	2216940	PredictBias
NC_007434	2221709	2233452	PredictBias
NC_007434	2332476	2416985	PredictBias
NC_007434	2427901	2514537	PredictBias
NC_007434	2539964	2552433	PredictBias
NC_007434	2557390	2569775	PredictBias
NC_007434	2743464	2754841	PredictBias
NC_007434	2812625	2827335	PredictBias
NC_007434	2940884	2953902	PredictBias
NC_007434	2954141	2971662	PredictBias
NC_007434	3034146	3046720	PredictBias
NC_007434	3219523	3232463	PredictBias
NC_007434	3293677	3328514	PredictBias
NC_007434	3349255	3357457	PredictBias
NC_007434	3452991	3492721	PredictBias
NC_007434	3532784	3542134	PredictBias
NC_007434	3595724	3616429	PredictBias
NC_007434	3792706	3799034	PredictBias
NC_007434	3965217	4025750	PredictBias
NC_007434	4036969	4040915	PredictBias
NC_010498	9192	30391	PredictBias
NC_010498	63903	79773	PredictBias
NC_010498	125797	138009	PredictBias
NC_010498	156367	183762	PredictBias
NC_010498	253182	293544	PredictBias
NC_010498	302373	350544	PredictBias
NC_010498	430563	441459	PredictBias
NC_010498	469635	484733	PredictBias
NC_010498	504296	553189	PredictBias
NC_010498	595937	604341	PredictBias
NC_010498	610570	655367	PredictBias
NC_010498	675622	691241	PredictBias
NC_010498	717498	749988	PredictBias
